year,category,n,Num_Trans,Area,Property_Type
2011,HARVEY VIEW,883,1,Tampines,Semi-Detached House
2011,HAWAII TOWER,1510,1,Marine Parade,Condominium
2011,HAZEL PARK CONDOMINIUM,885,24,Bukit Panjang,Condominium
2011,HAZEL PARK TERRACE,1226,2,Bukit Panjang,Terrace House
2011,HEETON CLASSIC,610,3,Yishun,Terrace House
2011,HEETON PARK,984,2,Yishun,Terrace House
2011,HENLEY GARDENS,817,5,Hougang,Terrace House
2011,HENRY PARK,1247,4,Bukit Timah,Semi-Detached House
2011,HERITAGE RESIDENCES,1155,2,Bedok,Apartment
2011,HERITAGE VIEW,1043,52,Queenstown,Condominium
2011,HERTFORD MANSION,825,2,Kallang,Apartment
2011,HIGH OAK CONDOMINIUM,857,16,Bukit Timah,Condominium
2011,HIGHGATE,915,13,Bukit Timah,Condominium
2011,HIGHLAND CONDOMINIUM,717,1,Hougang,Condominium
2011,HILLBROOKS,864,29,Bukit Batok,Condominium
2011,HILLCREST ARCADIA,1024,19,Bukit Timah,Condominium
2011,HILLCREST PARK,1524,14,Bukit Timah,Apartment
2011,HILLCREST VILLA,987,10,Bukit Timah,Terrace House
2011,HILLINGTON GREEN,917,19,Bukit Batok,Condominium
2011,HILLSIDE MANSIONS,783,2,Hougang,Apartment
2011,HILLTOP GROVE,712,17,Bukit Batok,Condominium
2011,HILLVIEW 128,835,10,Bukit Batok,Apartment
2011,HILLVIEW APARTMENTS,730,1,Bukit Batok,Apartment
2011,HILLVIEW GARDEN ESTATE,940,11,Bukit Batok,Apartment
2011,HILLVIEW GREEN,803,27,Bukit Batok,Condominium
2011,HILLVIEW HEIGHTS,929,11,Bukit Batok,Condominium
2011,HILLVIEW PARK,810,9,Bukit Batok,Condominium
2011,HILLVIEW REGENCY,836,52,Bukit Batok,Condominium
2011,HILLVIEW RESIDENCE,796,11,Bukit Batok,Condominium
2011,HILLVIEW VILLAS,871,3,Bukit Batok,Semi-Detached House
2011,HILLVISTA,1168,3,Bukit Batok,Condominium
2011,HOCK MANSIONS,1096,1,Rochor,Apartment
2011,HOCK SENG PARK,1489,1,Bukit Timah,Semi-Detached House
2011,HOCK SWEE HILL,871,6,Serangoon,Semi-Detached House
2011,HOLLAND GARDENS,1241,2,Bukit Timah,Semi-Detached House
2011,HOLLAND GREEN,1144,4,Bukit Timah,Detached House
2011,HOLLAND GROVE,1347,5,Bukit Timah,Semi-Detached House
2011,HOLLAND HILL LODGE,1301,1,Bukit Timah,Apartment
2011,HOLLAND HILL PARK,1222,1,Bukit Timah,Condominium
2011,HOLLAND PEAK,1325,8,Bukit Timah,Condominium
2011,HOLLAND TOWER,1615,2,Tanglin,Apartment
2011,HOLLANDIA,1317,1,Bukit Timah,Condominium
2011,HOLLYWOOD APARTMENTS,1373,1,River Valley,Apartment
2011,HOLT RESIDENCES,1412,3,Tanglin,Apartment
2011,HOMEY GARDENS,879,4,Bedok,Apartment
2011,HONG HENG MANSIONS,664,1,Yishun,Apartment
2011,HONG HENG TERRACE,1094,1,Yishun,Terrace House
2011,HONG KONG PARK,1410,9,Bukit Timah,Detached House
2011,HOOVER PARK,1296,6,Bukit Timah,Terrace House
2011,HORIZON GARDENS,558,13,Ang Mo Kio,Terrace House
2011,HORIZON GREEN,496,8,Ang Mo Kio,Terrace House
2011,HORIZON TOWER,1192,15,River Valley,Condominium
2011,HOUGANG GREEN,781,12,Hougang,Apartment
2011,HUA COURT,601,1,Hougang,Apartment
2011,HUA GUAN GARDENS,1152,1,Bukit Timah,Semi-Detached House
2011,HUA XIN COURT,975,1,Bedok,Condominium
2011,HUME PARK I,840,17,Bukit Batok,Condominium
2011,HUME PARK II,839,13,Bukit Batok,Condominium
2011,ICON,1808,53,Downtown Core,Apartment
2011,IDYLLIC EAST,1015,1,Bedok,Apartment
2011,IDYLLIC RESIDENCES,1002,3,Bedok,Apartment
2011,ILLOURA,1150,1,Bukit Timah,Semi-Detached House
2011,IMPERIAL HEIGHTS,1433,8,Geylang,Apartment
2011,INOVA 100,956,2,Bedok,Apartment
2011,INTERNATIONAL PLAZA,1040,20,Downtown Core,Apartment
2011,INTERO,1135,2,Toa Payoh,Apartment
2011,ISLAND COUNTRY VILLAS,793,3,Ang Mo Kio,Semi-Detached House
2011,ISLAND VIEW,994,2,Queenstown,Condominium
2011,IVORY,1005,6,Geylang,Apartment
2011,IVORY HEIGHTS,658,22,Jurong East,Condominium
2011,J C DRAYCOTT,2134,1,Newton,Apartment
2011,JADE VINE GARDENS,1045,3,Hougang,Terrace House
2011,JALAN BESAR PLAZA,893,2,Kallang,Apartment
2011,JANSEN 28,768,2,Hougang,Apartment
2011,JANSEN MANSIONS,731,1,Hougang,Apartment
2011,JANSEN SPRING,739,2,Hougang,Apartment
2011,JAYA TOWERS,1345,1,Tanglin,Apartment
2011,JC RESIDENCE,998,1,Geylang,Apartment
2011,JC VILLE,685,2,Geylang,Terrace House
2011,JERSEY LODGE,856,1,Bedok,Apartment
2011,JERVOIS JADE APARTMENTS,1171,2,Tanglin,Apartment
2011,JERVOIS LODGE,1425,5,Tanglin,Condominium
2011,JERVOIS MEADOWS,1190,1,Tanglin,Apartment
2011,JERVOIS REGENCY,1464,3,Tanglin,Apartment
2011,JEWEL @ CHUAN HOE,518,1,Hougang,Terrace House
2011,JEWEL OF BALMORAL,1765,2,Tanglin,Apartment
2011,JLB RESIDENCES,904,10,Pasir Ris,Apartment
2011,JOO CHIAT APARTMENT,806,1,Marine Parade,Apartment
2011,JOO CHIAT MANSIONS,710,3,Geylang,Apartment
2011,JUBILEE RESIDENCE,1404,1,Queenstown,Apartment
2011,JUNIPER AT ARDMORE,2450,2,Newton,Apartment
2011,KASTURINA LODGE,1356,4,Tanglin,Apartment
2011,KATONG APARTMENTS,784,1,Geylang,Apartment
2011,KATONG GARDENS,763,1,Marine Parade,Condominium
2011,KATONG PARK TOWERS,975,8,Marine Parade,Condominium
2011,KATONG PLAZA,949,1,Marine Parade,Apartment
2011,KELLETT COURT,1097,3,Bukit Timah,Condominium
2011,KELULUT HILL,1001,5,Serangoon,Terrace House
2011,KEMAMAN POINT,950,9,Novena,Apartment
2011,KEMAMAN VIEW,867,2,Novena,Apartment
2011,KEMBANGAN COURT,950,2,Bedok,Apartment
2011,KEMBANGAN PLAZA,847,1,Bedok,Apartment
2011,KENG YEE GARDEN,632,1,Bedok,Apartment
2011,KENSINGTON PARK CONDOMINIUM,878,16,Serangoon,Condominium
2011,KENT RESIDENCES,1320,3,Kallang,Apartment
2011,KENTISH COURT,870,3,Kallang,Apartment
2011,KENTISH GREEN,844,11,Kallang,Apartment
2011,KENTISH LODGE,862,6,Kallang,Apartment
2011,KERRISDALE,997,46,Kallang,Condominium
2011,KEW GATE,500,9,Bedok,Terrace House
2011,KEW GREEN,578,21,Bedok,Condominium
2011,KEW GROVE,633,2,Bedok,Semi-Detached House
2011,KEW PLACE,863,1,Bedok,Semi-Detached House
2011,KEW RESIDENCIA,554,5,Bedok,Terrace House
2011,KEW VALE,814,7,Bedok,Semi-Detached House
2011,KHEAM HOCK GARDENS,1123,2,Novena,Condominium
2011,KILAT 19,684,2,Bukit Timah,Apartment
2011,KILBURN ESTATE,856,1,Bukit Timah,Detached House
2011,KIM KEAT GARDENS,727,3,Novena,Apartment
2011,KIM KEAT HOUSE,724,5,Novena,Apartment
2011,KIM KEAT LODGE,798,1,Novena,Apartment
2011,KIM SIA COURT,1788,2,Newton,Apartment
2011,KING'S MANSION,1104,3,Marine Parade,Condominium
2011,KINGS APARTMENTS,853,1,Bedok,Apartment
2011,KINGSTON TERRACE,602,1,Bedok,Apartment
2011,KINGSVILLE,1401,1,Bukit Timah,Semi-Detached House
2011,KISMIS COURT,434,1,Bukit Timah,Condominium
2011,KISMIS VIEW,631,2,Bukit Timah,Condominium
2011,KNOX VIEW,895,1,Bedok,Apartment
2011,KOVAN 81,818,1,Hougang,Apartment
2011,KOVAN APARTMENTS,842,1,Hougang,Apartment
2011,KOVAN ESQUIRE,915,2,Hougang,Apartment
2011,KOVAN LODGE,741,1,Hougang,Apartment
2011,KOVAN MELODY,1011,53,Hougang,Condominium
2011,KOVAN PRIMERA,882,3,Hougang,Apartment
2011,KOVANA,934,3,Hougang,Apartment
2011,LA BELLE,702,2,Serangoon,Terrace House
2011,LA CASA,737,1,Woodlands,Executive Condominium
2011,LA CRYSTAL,1539,9,River Valley,Apartment
2011,LA MAISON,1056,1,Novena,Apartment
2011,LA QUINTA PARK,904,1,Serangoon,Terrace House
2011,LA SUISSE,1269,7,Bukit Timah,Condominium
2011,LAGOON VIEW,886,14,Bedok,Apartment
2011,LAGUNA 88,694,10,Bedok,Condominium
2011,LAGUNA GREEN,901,9,Bedok,Condominium
2011,LAGUNA PARK,911,5,Bedok,Apartment
2011,LAKEHOLMZ,763,19,Jurong West,Condominium
2011,LAKEPOINT CONDOMINIUM,597,9,Jurong West,Condominium
2011,LAKESIDE APARTMENTS,530,5,Jurong East,Apartment
2011,LAKESIDE GROVE,873,7,Jurong West,Terrace House
2011,LAKESIDE TOWER,459,6,Jurong East,Apartment
2011,LAKEVIEW ESTATE,748,8,Bishan,Apartment
2011,LAKEVIEW GARDENS,784,1,Novena,Detached House
2011,LANDBAY CONDOMINIUM,1050,5,Bedok,Condominium
2011,LANDMARK TOWER,1015,2,Outram,Apartment
2011,LANDRIDGE CONDOMINIUM,1024,4,Queenstown,Condominium
2011,LANGSTON VILLE,1283,5,River Valley,Apartment
2011,LATITUDE,2153,16,Tanglin,Condominium
2011,LAUW AND SONS GARDEN,1121,2,Bishan,Terrace House
2011,LE ARC,666,1,Geylang,Apartment
2011,LE CONNEY PARK,848,8,Bedok,Apartment
2011,LE CRESCENDO,983,13,Geylang,Condominium
2011,LE HILL CONDOMINIUM,1012,3,Queenstown,Condominium
2011,LE LOYANG,722,1,Pasir Ris,Apartment
2011,LE MERRITT,974,2,Bedok,Apartment
2011,LE REVE,1034,4,Bedok,Condominium
2011,LE SHANTIER,866,2,Novena,Apartment
2011,LE WOOD,772,2,Bukit Panjang,Condominium
2011,LEEDON 2,1410,3,Bukit Timah,Condominium
2011,LEGENDA AT JOO CHIAT,761,8,Geylang,Condominium
2011,LEICESTER LODGE,884,1,Toa Payoh,Apartment
2011,LEITH GROVE,1023,1,Hougang,Apartment
2011,LEITH PARK,1153,2,Hougang,Terrace House
2011,LENGKONG COURT,851,8,Bedok,Apartment
2011,LENTOR VIEW,808,6,Ang Mo Kio,Semi-Detached House
2011,LENTOR VILLAS,946,9,Ang Mo Kio,Semi-Detached House
2011,LEONIE GARDENS,1483,5,River Valley,Condominium
2011,LEONIE HILL RESIDENCES,1790,6,River Valley,Apartment
2011,LEONIE PARC VIEW,2566,4,River Valley,Apartment
2011,LEONIE SUITES,1910,8,River Valley,Apartment
2011,LEONIE TOWERS,1584,1,River Valley,Apartment
2011,LIGHTHOUSE,657,8,Pasir Ris,Condominium
2011,LILAC PARK,925,3,Serangoon,Semi-Detached House
2011,LILYDALE,638,35,Yishun,Executive Condominium
2011,LIMAU GROVE,979,1,Bedok,Terrace House
2011,LIMAU PARK,835,1,Bedok,Condominium
2011,LIMAU VILLAS,939,3,Bedok,Terrace House
2011,LION TOWERS,1246,1,Novena,Apartment
2011,LIRIA TERRACE,861,3,Pasir Ris,Terrace House
2011,LIVIA,896,1,Pasir Ris,Condominium
2011,LIVINGSTON MANSIONS,725,5,Bedok,Apartment
2011,LLYN GARDENS,968,6,Hougang,Terrace House
2011,LOWLAND VIEW,803,1,Hougang,Detached House
2011,LOYANG COURT,554,3,Pasir Ris,Terrace House
2011,LOYANG GARDENS,675,6,Pasir Ris,Condominium
2011,LOYANG GREEN,701,1,Pasir Ris,Terrace House
2011,LOYANG TOWNHOUSES,667,3,Pasir Ris,Condominium
2011,LOYANG VALLEY,583,27,Pasir Ris,Condominium
2011,LOYANG VILLAS,716,49,Pasir Ris,Terrace House
2011,LUCKY HILL,919,2,Bedok,Terrace House
2011,LUCKY PARK,1782,3,Bukit Timah,Terrace House
2011,LUCKY PLAZA,2091,3,Orchard,Apartment
2011,LUMIERE,2086,1,Downtown Core,Apartment
2011,LUTHERAN TOWERS,772,3,Bukit Timah,Apartment
2011,LYNNSVILLE 331,632,2,Queenstown,Terrace House
2011,M21,1356,5,Novena,Apartment
2011,MABELLE,1001,6,Bedok,Apartment
2011,MACHUAN TERRACE,1150,1,Serangoon,Terrace House
2011,MACKENZIE 138,1445,3,Rochor,Apartment
2011,MACKENZIE 88,1433,9,Rochor,Apartment
2011,MACKENZIE REGENCY,1155,2,Rochor,Apartment
2011,MACPHERSON GARDEN ESTATE,1159,21,Toa Payoh,Terrace House
2011,MALAYSIA PARK,874,1,Bedok,Terrace House
2011,MALVERN SPRINGS,1043,9,Marine Parade,Condominium
2011,MANDAI GARDEN,619,1,Yishun,Semi-Detached House
2011,MANDALAY MANSION,705,1,Novena,Apartment
2011,MANDALAY TOWERS,718,1,Novena,Apartment
2011,MANDALE HEIGHTS,1188,7,Novena,Apartment
2011,MANDARIN GARDEN CONDOMINIUM,950,63,Bedok,Condominium
2011,MANDARIN PARK,1290,1,Bukit Timah,Terrace House
2011,MANILA GARDENS,1118,3,Bedok,Terrace House
2011,MANSIONS 28,684,1,Geylang,Apartment
2011,MAPLEWOODS,1245,33,Bukit Timah,Condominium
2011,MARGATE POINT,1015,1,Marine Parade,Apartment
2011,MARGATE TERRACE,1668,1,Marine Parade,Terrace House
2011,MARINA BAY RESIDENCES,2550,6,Downtown Core,Condominium
2011,MARINA COLLECTION,2481,3,Southern Islands,Condominium
2011,MARINE GARDEN,879,3,Bedok,Terrace House
2011,MARINE VILLE,1027,1,Marine Parade,Apartment
2011,MARLENE VILLE,732,1,Serangoon,Terrace House
2011,MARSHALL LODGE,712,2,Marine Parade,Apartment
2011,MARTIA 8,1016,1,Bedok,Apartment
2011,MARTIA RESIDENCE,725,1,Bedok,Apartment
2011,MARTINA MANSIONS,1310,2,Tanglin,Apartment
2011,MARYLAND ESTATE,1513,1,Bukit Timah,Detached House
2011,MARYMOUNT VIEW,987,2,Bishan,Condominium
2011,MAYA,1052,3,Marine Parade,Apartment
2011,MAYBELLE LODGE,688,1,Bedok,Apartment
2011,MAYFAIR GARDENS,845,2,Bukit Timah,Condominium
2011,MAYFAIR PARK,399,3,Bukit Timah,Semi-Detached House
2011,MAYFLOWER GARDENS,677,5,Ang Mo Kio,Semi-Detached House
2011,MAYSPRINGS,746,52,Bukit Panjang,Apartment
2011,MAYVIEW TOWNHOUSES,743,1,Ang Mo Kio,Terrace House
2011,MCMAHON PARK,1778,2,Bukit Timah,Semi-Detached House
2011,MEADOWLODGE,1117,17,Bukit Timah,Condominium
2011,MEDGE,1459,5,Novena,Apartment
2011,MELROSE PARK,1651,8,Tanglin,Condominium
2011,MELROSE VILLE,1131,1,Geylang,Apartment
2011,MELVILLE PARK,702,129,Tampines,Apartment
2011,MENDON SPRING,901,1,Queenstown,Apartment
2011,MERA EAST,867,6,Bedok,Apartment
2011,MERA GARDENS,756,9,Bukit Panjang,Detached House
2011,MERA SPRINGS,1237,7,Kallang,Condominium
2011,MERA TERRACE,1158,11,Tampines,Terrace House
2011,MERA WOODS,869,16,Bukit Batok,Condominium
2011,MERALODGE,752,11,Bukit Batok,Condominium
2011,MERAPRIME,1390,8,Bukit Merah,Condominium
2011,MERLOT VILLE,539,1,Bedok,Apartment
2011,MEYA LODGE,879,1,Toa Payoh,Apartment
2011,MEYER RESIDENCE,1452,6,Marine Parade,Apartment
2011,MILL CREEK,808,2,Bedok,Apartment
2011,MILL POINT,1565,13,Tanglin,Apartment
2011,MIMOSA GARDENS,971,1,Serangoon,Semi-Detached House
2011,MIMOSA PARK,708,9,Serangoon,Condominium
2011,MIMOSA TERRACE,1214,11,Serangoon,Terrace House
2011,MIMOSA VALE,824,2,Serangoon,Detached House
2011,MIMOSA VILLAS,692,2,Serangoon,Semi-Detached House
2011,MIN YUAN,1411,1,Rochor,Apartment
2011,MINBU VILLA,835,1,Novena,Apartment
2011,MING TECK PARK,1349,4,Bukit Timah,Detached House
2011,MINT RESIDENCES @ JANSEN,1098,3,Hougang,Apartment
2011,MIRAGE TOWER,1555,14,Singapore River,Condominium
2011,MIRAMAR GARDENS,388,1,Hougang,Terrace House
2011,MISTRAL PARK,1051,2,Tampines,Terrace House
2011,MODENA,808,9,Tampines,Condominium
2011,MONTEBLEU,1424,17,Novena,Condominium
2011,MONTEREY PARK CONDOMINIUM,973,12,Clementi,Condominium
2011,MONTROSA,789,13,Bukit Batok,Condominium
2011,MONTVIEW,1461,7,Bukit Timah,Condominium
2011,MOONSTONE RESIDENCES,903,12,Kallang,Apartment
2011,MOONSTONE ROYALE,1177,1,Kallang,Apartment
2011,MOONSTONE VIEW,858,6,Kallang,Apartment
2011,MORIMASA GARDENS,1336,3,Novena,Condominium
2011,MORO MANSIONS,761,4,Geylang,Apartment
2011,MOULMEIN COURT,820,1,Novena,Apartment
2011,MOUNT FABER LODGE,1155,2,Bukit Merah,Condominium
2011,MOUNT ROSIE GARDEN,1281,1,Novena,Condominium
2011,MOUNT SINAI,1537,9,Bukit Timah,Semi-Detached House
2011,MOUNTBATTEN LODGE,1486,4,Marine Parade,Apartment
2011,MOUNTBATTEN REGENCY,1052,2,Marine Parade,Apartment
2011,MUGLISTON HILL,903,3,Hougang,Semi-Detached House
2011,MUN WAH GARDEN,850,2,Ang Mo Kio,Semi-Detached House
2011,MURANO,1023,8,Queenstown,Apartment
2011,MUTIARA CREST,1197,3,Tanglin,Apartment
2011,MUTIARA VIEW,1315,2,Tanglin,Apartment
2011,N.A.,1067,1027,Ang Mo Kio,Apartment
2011,NANYANG PARK,872,7,Hougang,Semi-Detached House
2011,NASSIM 9,2172,2,Tanglin,Apartment
2011,NASSIM JADE,2281,5,Tanglin,Condominium
2011,NASSIM MANSION,2933,3,Tanglin,Apartment
2011,NATHAN PLACE,1244,2,Tanglin,Condominium
2011,NEPTUNE COURT,802,24,Bedok,Apartment
2011,NEW COURT,916,2,Novena,Apartment
2011,NEW SOO CHOW GARDENS,990,2,Bishan,Terrace House
2011,NEWTON 18,1693,7,Novena,Apartment
2011,NEWTON 21,1581,3,Novena,Apartment
2011,NEWTON LODGE,1315,1,Novena,Apartment
2011,NEWTON ONE,1760,8,Novena,Condominium
2011,NEWTON SUITES,1884,10,Novena,Apartment
2011,NICOLE GREEN,868,4,Geylang,Apartment
2011,NIM GARDENS,751,10,Serangoon,Condominium
2011,NINETEEN SHELFORD ROAD,1370,14,Bukit Timah,Condominium
2011,NOMU,2233,1,Museum,Apartment
2011,NORMANTON PARK,983,12,Queenstown,Condominium
2011,NORTHILL,792,1,Sungei Kadut,Semi-Detached House
2011,NORTHOAKS,615,89,Woodlands,Executive Condominium
2011,NORTHSHORE BUNGALOWS,279,3,Punggol,Detached House
2011,NORTHVALE,671,60,Choa Chu Kang,Apartment
2011,NORTHWOOD,877,7,Mandai,Condominium
2011,NOUVELLE PARK,783,13,Hougang,Condominium
2011,NOVELIS,1520,3,Novena,Apartment
2011,NOVENA COURT,997,4,Novena,Apartment
2011,NOVENA HILL,1139,2,Novena,Apartment
2011,NOVENA LODGE,1281,2,Novena,Condominium
2011,NOVENA SUITES,1664,5,Novena,Apartment
2011,NOVENA VILLE,919,2,Novena,Apartment
2011,NUOVO,773,39,Ang Mo Kio,Executive Condominium
2011,OASIS @ MULBERRY,1403,15,Toa Payoh,Terrace House
2011,OCEAN APARTMENTS,1064,13,Bedok,Apartment
2011,OCEAN PARK,1168,12,Bedok,Condominium
2011,OCTAVILLE,1112,1,Marine Parade,Apartment
2011,OEI TIONG HAM PARK,1232,2,Bukit Timah,Detached House
2011,OLEANAS RESIDENCE,1387,7,River Valley,Condominium
2011,OLEANDER TOWERS,911,36,Toa Payoh,Apartment
2011,ONE @ PULASAN,999,5,Marine Parade,Apartment
2011,ONE AKYAB,975,3,Novena,Apartment
2011,ONE AMBER,1405,25,Marine Parade,Condominium
2011,ONE CHATSWORTH,1876,2,Tanglin,Apartment
2011,ONE FORT,1252,6,Kallang,Condominium
2011,ONE JERVOIS,1572,22,Tanglin,Condominium
2011,ONE LEICESTER,1100,13,Toa Payoh,Condominium
2011,ONE NORTH BRIDGE,1572,1,Downtown Core,Apartment
2011,ONE OXLEY RISE,1825,7,Museum,Apartment
2011,ONE ST MICHAEL'S,1101,8,Kallang,Condominium
2011,ONE TREE HILL MANSIONS,1120,1,River Valley,Apartment
2011,ONE TREE HILL RESIDENCE,2100,1,River Valley,Apartment
2011,ONE-NORTH RESIDENCES,1414,36,Queenstown,Apartment
2011,OPERA ESTATE,1114,50,Bedok,Detached House
2011,ORANGE GROVE RESIDENCES,2188,2,Tanglin,Condominium
2011,ORCHARD BEL AIR,1486,4,River Valley,Condominium
2011,ORCHARD COURT,1273,2,River Valley,Apartment
2011,ORCHARD SCOTTS,2291,18,Newton,Condominium
2011,ORCHID PARK CONDOMINIUM,684,47,Yishun,Condominium
2011,ORCHID VILLAGE,1648,1,Bukit Timah,Semi-Detached House
2011,ORION,2062,3,Newton,Apartment
2011,OWEN COURT,819,1,Kallang,Apartment
2011,OXFORD SUITES,1338,5,Kallang,Apartment
2011,PACIFIC MANSION,1446,5,River Valley,Apartment
2011,PALAZZETTO,1164,3,Kallang,Apartment
2011,PALISADES,775,2,Queenstown,Condominium
2011,PALM GALLERIA,1000,3,Bedok,Apartment
2011,PALM GARDENS,691,56,Choa Chu Kang,Condominium
2011,PALM GREEN,839,1,Queenstown,Apartment
2011,PALM GROVE CONDOMINIUM,886,11,Hougang,Condominium
2011,PALM GROVE REGENCY,601,3,Hougang,Semi-Detached House
2011,PALM GROVE TERRACE,1101,1,Hougang,Terrace House
2011,PALM HAVEN,634,5,Hougang,Condominium
2011,PALM LODGE,818,1,Geylang,Apartment
2011,PALM LOFT,1093,2,Geylang,Apartment
2011,PALM MANSIONS,853,3,Queenstown,Apartment
2011,PALM OASIS,1004,11,Bedok,Apartment
2011,PALM RESIDENCE,815,1,Bukit Timah,Apartment
2011,PALM SPRING,1467,12,Tanglin,Condominium
2011,PALM VISTA,960,5,Bedok,Apartment
2011,PALMERA RESIDENCE,948,9,Bedok,Apartment
2011,PALMWOODS,684,8,Bedok,Condominium
2011,PANDAN VALLEY,987,15,Bukit Timah,Condominium
2011,PAPILLON,924,2,Novena,Apartment
2011,PARADISE ISLAND,2007,3,Southern Islands,Detached House
2011,PARADISE PALMS,1083,7,Geylang,Apartment
2011,PARBURY HILL CONDOMINIUM,959,23,Bedok,Condominium
2011,PARC EMILY,1668,24,Rochor,Condominium
2011,PARC HAVEN,1200,8,Novena,Apartment
2011,PARC IMPERIAL,1599,14,Queenstown,Condominium
2011,PARC MACKENZIE,1417,2,Rochor,Apartment
2011,PARC MONDRIAN,1078,1,Toa Payoh,Apartment
2011,PARC OASIS,805,62,Jurong East,Condominium
2011,PARC PALAIS,907,30,Bukit Batok,Condominium
2011,PARC STEVENS,1729,3,Tanglin,Condominium
2011,PARC VISTA,767,47,Jurong West,Condominium
2011,PARK COURT,930,3,Geylang,Apartment
2011,PARK EAST,968,17,Bedok,Condominium
2011,PARK GREEN,705,30,Sengkang,Executive Condominium
2011,PARK INFINIA AT WEE NAM,1833,34,Novena,Condominium
2011,PARK VIEW MANSION,605,6,Jurong East,Apartment
2011,PARK VILLAS,769,13,Hougang,Semi-Detached House
2011,PARK WEST,831,7,Clementi,Condominium
2011,PARKSHORE,1240,7,Kallang,Condominium
2011,PARKVIEW APARTMENTS,729,54,Bukit Batok,Apartment
2011,PARKVIEW ECLAT,3435,5,River Valley,Condominium
2011,PARKWAY MANSION,1264,1,Marine Parade,Condominium
2011,PARKWAY VIEW,1030,1,Marine Parade,Apartment
2011,PARRY COURT,763,2,Hougang,Apartment
2011,PARRY GREEN,892,4,Hougang,Terrace House
2011,PARRY PARK,1035,7,Hougang,Terrace House
2011,PARRYVILLE,1028,1,Hougang,Terrace House
2011,PASIR PANJANG GARDENS,1092,6,Clementi,Semi-Detached House
2011,PASIR RIS BEACH PARK,594,19,Pasir Ris,Detached House
2011,PASIR VIEW PARK,975,4,Queenstown,Condominium
2011,PATERSON RESIDENCE,2278,13,River Valley,Condominium
2011,PATERSON SUITES,2965,4,River Valley,Condominium
2011,PAVILION 11,1410,14,Novena,Condominium
2011,PAVILION PARK,1216,5,Bukit Batok,Semi-Detached House
2011,PAYA LEBAR GARDENS,1040,7,Hougang,Terrace House
2011,PAYA LEBAR RESIDENCES,1017,8,Geylang,Apartment
2011,PEACE CENTRE/MANSIONS,694,3,Rochor,Apartment
2011,PEACH GARDEN,1150,3,Marine Parade,Apartment
2011,PEAKVIEW ESTATE,822,6,Bedok,Apartment
2011,PEAKVILLE PARK,947,2,Bedok,Terrace House
2011,PEARL BANK APARTMENT,1005,4,Outram,Apartment
2011,PEARLS CENTRE,816,1,Outram,Apartment
2011,PEBBLE BAY,1305,52,Kallang,Condominium
2011,PEIRCE VIEW,874,6,Ang Mo Kio,Condominium
2011,PEIRCE VILLAS,1495,1,Tanglin,Detached House
2011,PELIKAT MANSIONS,698,2,Hougang,Apartment
2011,PEOPLE'S GARDEN,952,8,Hougang,Terrace House
2011,PEOPLE'S PARK CENTRE,802,3,Outram,Apartment
2011,PEOPLE'S PARK COMPLEX,1007,20,Outram,Apartment
2011,PEPYS HILL CONDOMINIUM,954,1,Queenstown,Condominium
2011,PERPETUAL APARTMENTS,875,9,Geylang,Apartment
2011,PHILLIPS RESIDENCE,515,1,Hougang,Semi-Detached House
2011,PHOENIX HEIGHTS,696,6,Bukit Batok,Apartment
2011,PICARDY GARDENS,790,4,Bedok,Detached House
2011,PIN MANSIONS,711,1,Hougang,Apartment
2011,PINE GROVE,891,9,Bukit Timah,Condominium
2011,PINEHURST CONDOMINIUM,842,1,Bedok,Condominium
2011,PINEVALE,650,25,Tampines,Executive Condominium
2011,PINEWOOD GARDENS,1588,4,Tanglin,Condominium
2011,PINNACLE 16,1353,3,Novena,Apartment
2011,PLATINA GARDENS,721,1,Mandai,Detached House
2011,PLATINUM EDGE,1002,5,Toa Payoh,Apartment
2011,POH HENG COURT,873,2,Bedok,Apartment
2011,POSHGROVE EAST,1151,5,Bedok,Condominium
2011,PRESTIGE LOFT,1356,3,Bedok,Apartment
2011,PRESTIGE RESIDENCE,1147,1,Bedok,Apartment
2011,PRINCESS OF WALES PARK,1254,1,Bukit Timah,Semi-Detached House
2011,PRISTINE HEIGHTS,1161,11,Kallang,Apartment
2011,PROSPER GARDENS,1237,1,Bedok,Terrace House
2011,PROSPERO VILLE,500,2,Bedok,Apartment
2011,PROXIMO,1429,3,Tanglin,Apartment
2011,QUEENS,1130,49,Queenstown,Condominium
2011,QUEENSWAY TOWER,811,6,Queenstown,Apartment
2011,QUINTERRA,1201,3,Bukit Timah,Apartment
2011,R66 APARTMENTS,1337,3,Kallang,Apartment
2011,RACE COURSE MANSION,796,1,Rochor,Apartment
2011,RACE COURSE RD/OWEN RD CON AREA,1130,2,Kallang,Terrace House
2011,RADIX,903,3,Bedok,Apartment
2011,RAFFLES PARK,1641,2,Bukit Timah,Detached House
2011,RAFFLESIA CONDOMINIUM,1019,27,Bishan,Condominium
2011,RAJAH TOWERS,741,1,Novena,Apartment
2011,RANGOON APARTMENTS,929,1,Kallang,Apartment
2011,RANGOON COURT,879,1,Kallang,Apartment
2011,RAYA GARDEN,1643,1,Hougang,Terrace House
2011,REGAL 35,760,2,Geylang,Apartment
